	cat_ctx_control	podtreck_control	iri_young_sham
PRSS57	1.1962183674104003	NA	NA
PRSS8	7.004451913175593	6.673624632861395	7.901364687036392
PRTFDC1	3.73971187636217	NA	NA
PRTG	1.4908337865462948	NA	NA
PRUNE	NA	NA	3.730813752480561
PRUNE1	4.655612377124949	2.402434883535885	NA
PRX	1.6707928290499616	NA	NA
PRXL2A	7.294611441788223	5.044069176487414	NA
PRXL2B	2.4563405029806433	2.657437385176635	NA
PRXL2C	1.9578691916749802	3.8303607181957475	NA
PSAP	12.173580671275317	8.289801252470902	9.990830558757319
PSAT1	3.9453680622097864	2.79628650504475	4.863396554416329
PSCA	NA	2.3741222397625017	2.1727465396091437
PSD	5.450064049365203	NA	1.2200351332845043
PSD2	0.7888153526933808	NA	NA
PSD3	3.6250788782757053	0.5333912240497102	0.8448149304119621
PSD4	4.263897246079785	0.0771907163124489	NA
PSEN1	5.814419134631393	3.166452030573057	5.023505866501978
PSEN2	4.225568292840689	1.8580207678333407	3.3200718036350914
PSENEN	5.456388657485133	4.348310652270545	6.071429837569103
PSENEN-PS	NA	4.059941724250208	NA
PSIP1	5.058639241946705	2.2163447148353206	2.7890987372216074
PSKH1	4.8725556252004685	2.835777497191092	3.893358647615079
PSMA1	5.86669828888996	4.587853506148087	6.813567789573576
PSMA2	5.943028536345291	4.439482914500672	6.779406009677953
PSMA3	6.354569869654124	3.4784824329972857	5.7367186493555975
PSMA4	6.71845932335598	5.599735377758852	7.017813830194179
PSMA5	5.3086419286948	4.622466073971487	5.861310132714973
PSMA5-PS	NA	1.674771872791254	NA
PSMA6	5.212851970907866	5.902569410108057	6.734891694025555
PSMA7	6.350624484864247	4.383632376465512	6.380007658902592
PSMB1	6.651038914371372	4.579363815109677	7.334332459256408
PSMB10	1.8269096747164768	2.0265616871457617	3.695375068305271
PSMB2	5.50253409424242	4.599522237838006	6.282490034021109
PSMB3	5.444217191034363	4.654789235143878	6.115736681452494
PSMB4	6.692449816057528	5.385606734702965	7.45070112095426
PSMB5	6.751472649039343	6.387567202276624	6.541960925412783
PSMB6	5.813696790415097	5.352419067204978	6.785673717997327
PSMB7	6.878041530380313	4.9056997087171625	7.124384588918319
PSMB8	2.9193790837810383	1.3749608720970905	1.7504039003930094
PSMB9	1.7623055765645592	0.8982222312620228	1.5028205333779727
PSMC1	6.27512452000943	5.5193140045598215	6.469262101006742
PSMC2	5.9696041963607085	3.85382325359463	4.993509872793272
PSMC3	NA	5.341123891880652	6.5334886273779285
PSMC3IP	1.8102320706400084	0.976635242390548	1.6917628668365108
PSMC4	5.94051049129184	4.294886033299523	5.865905009639242
PSMC5	6.758273979703014	5.390811744688489	6.233252695098073
PSMC6	5.583083228397925	4.66786868411278	6.321143238139264
PSMD1	6.50078469737297	3.9231097440447833	5.4859392434070235
PSMD10	4.20806835481397	3.4843929297704164	4.109304766382
PSMD11	6.828257094202422	3.1106751285368426	5.0401131061918525
PSMD12	6.131739146891612	4.514555344703762	5.61817002477579
PSMD13	6.494391355424441	4.159312410899527	5.7453657040883614
PSMD14	5.501149050706661	3.984607111396498	5.4906406167676645
PSMD2	7.6824399225787525	4.892338734488463	6.341377056260135
PSMD3	6.483446129427718	4.346094862386797	6.0943760530084
PSMD4	NA	3.560034428431458	5.743886000282575
PSMD5	5.2455891981535645	2.7089458124886114	4.317096053033253
PSMD6	5.666140515803652	4.382440465420128	6.2931527633166375
PSMD7	5.766009382409458	4.507190601883038	5.811013423758612
PSMD8	6.680379833726103	4.868193794791335	6.6461093340885435
PSMD9	4.046710187692593	1.6866164473399945	3.9030684962148556
PSME1	5.818001463432277	4.015717200462395	4.716651857647565
PSME2	4.975156509416095	3.804725791565165	5.685793647183857
PSME2B	NA	2.050373245751768	1.6283581047107933
PSME3	6.3802490528132125	4.461727826757033	5.393390263118508
PSME3IP1	5.299063127508494	2.559123896963438	NA
PSME4	5.391012264613249	4.295427484639613	5.256853448501225
PSMF1	6.239630326230595	1.7983859101302089	3.5351830672999545
PSMG1	4.423207031898403	3.4738270213711853	4.548537294171348
PSMG2	3.3665670701977053	2.8799828702080235	4.373812919294813
PSMG3	4.7149033199302	1.4454950327465663	1.5418292081238796
PSMG4	2.808741558588167	3.153940982561998	4.247392898189528
PSPC1	4.96148724769353	1.1613377493235124	2.564028502973399
PSPH	5.2944154572994115	1.6058998947847882	2.9304848422747205
PSPN	NA	NA	0.7798331660867853
PSRC1	1.6775141471760346	0.07234109361800707	NA
PSTK	2.6237236039909932	1.0334717547935954	3.0809927204044834
PSTPIP1	1.4759009772474547	0.24530652733601396	NA
PSTPIP2	0.022859441909351585	1.4413058886160035	2.0648467655029163
PTAFR	4.263878330893673	0.0858139245033838	NA
PTAR1	5.088128614963287	1.5306794899033587	1.837618545598307
PTBP1	7.774354849739596	4.137169823423997	5.1885679986127
PTBP2	3.8431386420646447	1.0363465019384372	2.552749524207219
PTBP3	5.540275684024124	3.201873725941947	4.092776371896338
PTCD1	NA	2.288235489557223	3.1245874612846722
PTCD2	4.234281644585283	3.7188931975016444	4.46296443312492
PTCD3	6.877899482181401	2.6862431874937474	4.448639257729603
PTCH1	5.312809942008015	1.3510586883612536	2.810029876722403
PTCH2	2.161869420956743	0.19234456639695877	NA
PTDSS1	2.7439650107534437	3.3930661364478403	4.436942767420082
PTDSS2	6.841174319102021	3.054437425225082	4.795737976667582
PTEN	6.297670564382773	3.5892334265047885	3.8572654506162176
PTER	6.343752492485026	6.192439991296329	7.019329338430097
PTGDR2	0.40968856865574504	NA	NA
PTGDS	3.178861394512305	1.073556544655748	2.978763252874352
PTGER1	2.724714111218995	1.2232466772673725	2.801541486962812
PTGER2	0.5555474405258388	NA	NA
PTGER3	4.256891897601947	3.0129782208527742	4.619770634291111
PTGER4	3.8572203505841802	0.4615936881690068	1.004952972186431
PTGES	3.4347042644905432	2.426886904023599	2.6166647802294736
PTGES2	6.452291362175294	2.770910271599442	3.879126338910128
PTGES3	7.146109498649001	4.9901097386599895	5.353839497079452
PTGES3-PS	NA	5.287954594287564	NA
PTGES3L	1.897448669991005	0.6826257217504837	NA
PTGFR	3.16341292530648	2.492669622370189	3.252067541559954
PTGFRN	4.031244025204203	0.8641936030510754	1.0817303124094353
PTGIR	1.2289714999573462	0.3523674745907506	NA
PTGIS	6.18551851138029	0.8789348249548113	1.5911234043984255
PTGR1	5.7174741856947096	2.5796566584456917	2.8930784297905383
PTGR2	4.46983127393243	4.3662518258201075	6.065318703659682
PTGR3	5.667783780244343	NA	NA
PTGS1	2.3416651818280747	1.7681213538880378	3.064286856946112
PTGS2	1.0515001626227223	0.10187703361229418	NA
PTH1R	8.195163410853697	6.086485622950192	8.330660097184047
PTK2	6.927030912503652	1.9064624255300409	3.6436052716874237
PTK2B	3.14698861695384	2.986178306190535	4.62743864500325
PTK6	1.6565907799016735	NA	NA
PTK7	4.647480449470567	1.021653010520331	1.7543860736051389
PTMA	8.87296728452045	8.191608072643492	7.860994122576248
PTMS	6.905709399068292	5.474120752556762	8.853765500465427
PTN	5.52644887372249	0.5770698391675716	0.9094325068684631
PTOV1	6.498469964623865	2.7056906365468216	5.031183967827157
PTP4A1	4.473260510366004	4.475848594614122	2.635716571336158
PTP4A2	6.6650569615893085	4.612666865086741	4.442359493712897
PTP4A3	5.175869015054432	0.5293013660228776	1.83982825733172
PTPA	6.517891282489264	3.8543476836282244	NA
PTPDC1	3.506585357094138	2.4166079374811367	3.2716734879947285
PTPLA	NA	NA	2.237232792320144
PTPLAD1	NA	NA	5.0255734904832625
PTPLAD2	NA	NA	1.0075026607107793
PTPLB	NA	NA	5.0555847676531345
PTPMT1	4.7493544483885985	2.0737879522881966	2.4060261552283633
PTPN1	5.581534773189145	2.708696164331028	4.302501310265586
PTPN11	6.67931778476051	3.2744722912974566	4.261843553951683
PTPN12	4.397996430386055	2.3915414321630823	3.1758860179432804
PTPN13	7.843353788368603	2.2690446212107744	3.7170249459190323
PTPN14	5.9595096782215755	1.1940122820011487	1.9458813897057052
PTPN18	0.3210735524707231	0.8930340925881478	1.2038047464240926
PTPN2	4.361456160079158	2.310618735963328	3.0409110979937872
PTPN20	2.451170422923566	NA	NA
PTPN21	4.961444860014123	1.706397120128775	2.8583908068922708
PTPN22	-0.45783631206521647	0.26372258634438284	1.5146752532735572
PTPN23	6.616674318608194	2.1030663586055973	3.467796375562101
PTPN3	6.584467736181961	2.296120082348913	3.4190605920621273
PTPN4	3.9407425159535467	1.9568975174712626	2.2551107643787334
PTPN5	1.3607735676547437	NA	NA
PTPN6	4.76266118926442	2.875855355901242	3.424959282210645
PTPN7	1.2801564862170431	0.08981916898655946	NA
PTPN9	5.373501050971959	2.7233640488215234	3.603189945500013
PTPRA	6.352607800611071	2.735858847955375	4.942889868838706
PTPRB	7.091216359180717	1.9978298729483726	2.7156195107465915
PTPRC	3.3519334288385885	0.3689477061930908	1.2994166318063087
PTPRCAP	1.602034804662825	3.455575928408193	NA
PTPRD	7.3273353824929695	2.3809533330121067	3.928697949310776
PTPRE	3.5862259291690335	0.211819663624645	NA
PTPRF	7.2102597933320185	4.002641425078801	5.054197754908027
PTPRG	6.944370186159987	NA	3.241876310120487
PTPRJ	6.622655358228276	2.581482676166385	3.4904063160749206
PTPRK	6.1820238187340175	2.947491670326744	4.538112365096266
PTPRM	6.043924510954885	1.1009649213292292	2.0344886104073963
PTPRN2	3.579369656873958	NA	NA
PTPRO	6.420755263854488	1.5035085426729007	1.7379518431974252
PTPRQ	5.145982501862148	NA	NA
PTPRR	2.3252988481266965	NA	NA
PTPRS	5.934664978246949	0.555928293965571	1.6415678640294817
PTPRT	0.9583956065958222	NA	NA
PTPRU	6.869375591733569	1.148516902021499	2.1989843436179153
PTRF	NA	NA	3.314003773037682
PTRH1	3.283108274925997	0.9426533173236514	2.072290670906846
PTRH2	2.8283079558650654	2.0156105382117366	2.392785715905972
PTRHD1	3.396219420747935	1.104192372126674	1.196857296133165
PTS	2.621435563669705	2.76720622462635	5.752714581622842
PTTG1	NA	3.505813067965832	4.555787247508996
PTTG1IP	8.368794673184953	5.764614487343002	7.418853511774359
PUF60	6.684408073402001	3.597330413554006	5.733862217862261
PUM1	6.496016411430038	3.0712767391635185	3.292803664790951
PUM2	6.750151611855629	4.0375153036775	4.7319518233534685
PUM3	4.5765627218841916	1.7784594158487799	NA
PURA	5.160277431179007	2.5044437586208494	2.5737166818219417
PURB	5.886272012333305	3.41717635042224	3.4664578311860583
PURG	1.221586275954415	1.2489760879439247	1.5019646457464402
PUS1	3.7008634906932016	2.6781822811502862	3.7979085067533265
PUS10	3.4980454146619824	2.1430736036049605	2.9196647995904024
PUS3	3.6070142032337067	1.5689380674379365	NA
PUS7	4.134839957598165	1.1691905823602078	2.5807913269093454
PUS7L	2.108996458983143	0.34819939076821854	NA
PUSL1	1.1611664297071798	1.0281812965537984	2.440212722425978
PVALB	NA	3.81630756177027	4.550074065373702
PVR	1.799372894257953	1.0586251061397476	2.5057260944331103
PVRIG	-0.9229013963496434	NA	NA
PVRL1	NA	NA	2.725124800608082
PVRL2	NA	NA	3.642885088590741
PVRL3	NA	NA	3.8495166264947316
PWP1	4.4909156054278	2.3989617865562427	3.222674100233441
PWP2	3.8463111486506403	1.4889363251968488	2.298162327362863
PWWP2A	4.361412013193727	1.2781273232498742	2.4844215796833136
PWWP2B	4.944737165482083	0.6107889762424464	1.6249233558668053
PWWP3A	5.561861754980266	0.9206416662248683	NA
PWWP3B	3.18849225056355	NA	NA
PXDC1	4.848954428494285	0.7828919668211881	1.7345439830875262
PXDN	7.018930307350723	1.3848938168351932	2.594989294456948
PXDNL	5.557310992584058	NA	NA
PXK	5.441567967081121	3.0619284656606496	4.695968777192283
PXMP2	5.363490437975092	4.818969290399945	4.962578253014736
PXMP4	8.65838538129593	3.762864190772934	6.251355645906127
PXN	8.128273193777646	3.087737424158435	5.58970703418789
PXYLP1	2.7752809341510063	0.9705954653113361	2.0471774459759255
PYCARD	3.596975686925163	1.433520969274485	2.6672014597158107
PYCR1	1.1343010645312983	NA	NA
PYCR2	5.069684475539619	1.7106179213416925	2.798255604224323
PYCR3	5.170251770357013	NA	NA
PYCRL	NA	4.143530410692541	5.138629559563134
PYGB	6.682566335738875	2.706700014556271	3.402788649735719
PYGL	NA	2.1281345061578856	3.235683771505174
PYGM	3.953994110703622	1.206804322323307	1.544562686265478
PYGO1	1.9419030427337354	NA	NA
PYGO2	6.370241218293805	2.003427444963315	3.5040426953032124
PYHIN1	NA	NA	0.3926263227726728
PYM1	2.596989457914225	1.8865095710907311	NA
PYROXD1	4.275348994750307	1.8897584076618597	2.319045765309336
PYROXD2	7.263707895119129	3.8619700731680293	6.0592313867951235
PYURF	3.614891534147485	3.148883245300759	3.0141909841624694
PYY	-0.7386341730133344	NA	NA
PZP	NA	3.4210171939279506	4.943450040188494
QARS	NA	3.227285819577339	5.2156015144428105
QARS1	7.165802173803928	NA	NA
QDPR	7.395520127580923	6.689564155824729	7.83941028428773
QK	NA	2.596221280502821	3.7679870700227105
QKI	6.198506896364294	NA	NA
QPCT	3.2259282351159406	0.4278374864295667	NA
QPCTL	4.280348422701883	1.4162833103377215	2.81766203527155
QPRT	7.605931410209254	4.294565051810476	5.631168413212936
QRICH1	6.046579252357333	2.4044275878376666	3.8002846724875625
QRICH2	4.06507427513391	NA	NA
QRSL1	4.2132571227900195	1.7888601539574702	3.139869128604316
QSER1	4.93904516392925	1.8896449825838422	2.262137522357474
QSOX1	5.906384880885995	1.2537864404317491	3.0833285709495386
QSOX2	6.1148273585781885	1.9673917418136844	2.944853366927679
QTGAL	3.1993566231687027	0.690023254801325	1.1503949147391235
QTMAN	3.9999958178921027	0.919828570272815	2.306763843957902
QTRT1	4.026892344914178	1.1365629551844132	2.333806982565816
QTRT2	2.9141783315185297	1.2132917276627195	NA
QTRTD1	NA	NA	1.9816711061518877
R3HCC1	4.472239518102015	2.3007128316350514	3.500315328063453
R3HCC1L	3.955809773470454	1.244696862235786	2.3262227200633654
R3HDM1	4.8017386870254954	0.8164163105364989	2.646438711084342
R3HDM2	7.056065574675617	3.4182389402229916	4.848177698485334
R3HDM4	4.858065928035908	2.8264735090068864	4.67914206498135
R3HDML	NA	NA	1.0275316784499349
RAB1	NA	NA	7.067551769769055
RAB10	6.213066525957643	4.839963849076181	5.306245868586811
RAB10OS	NA	1.1282658602796805	2.156037889847885
RAB11A	6.547128337748713	4.66133486934858	5.598033412946577
RAB11B	7.148788864250874	3.2535989904921476	3.4294235407822744
RAB11B-PS2	NA	3.2161000602647736	1.0799293894405528
RAB11FIP1	7.688559264294441	1.2171238991754678	1.8224354000690433
RAB11FIP2	5.120242160150712	1.9809372662706257	2.665839911094213
RAB11FIP3	8.17112073510195	4.90443675246767	6.648018134593076
RAB11FIP4	6.081279019948244	2.3234138692128607	3.2224752380151833
RAB11FIP5	6.702525013313253	3.34369733924674	4.907489464240219
RAB12	4.774058437479288	3.0559043645480606	4.422798948147256
RAB13	5.099261799919694	1.3036103613708645	2.2289191901968053
RAB14	6.772358006655153	3.4796866837866616	5.677741222562584
RAB15	5.908182760833995	0.8025480550470192	1.4375035820345936
RAB17	4.266378249937083	3.5589893944320505	4.657156315770602
RAB18	5.847659372246929	4.127683440303354	6.115429797185655
RAB19	1.4617317252157855	0.7991973664825892	1.0345559889466764
RAB1A	7.426363844231542	5.804708938177576	NA
RAB1B	7.178128122411253	5.574025226698584	7.237725846054395
RAB20	4.859810134516118	3.112257636123092	4.354348660616902
RAB21	NA	3.761785010876005	5.194516465802053
RAB22A	5.704880003225672	2.9509977302770793	3.546578764556339
RAB23	2.682534131719897	1.207774531887311	2.775528834165799
RAB24	5.664427936869736	3.5643082987855554	5.012577231426769
RAB25	3.7203084927303434	2.495146254088814	3.5786351728867127
RAB26	NA	0.6872769913453699	NA
RAB26OS	NA	1.298712616095267	1.5452582086275488
RAB27A	2.34440576813893	2.7244689748572632	3.1243008955788714
RAB27B	2.200764826618928	0.414227783152949	NA
RAB28	5.414865582878733	2.284971219573311	4.481683724493037
RAB29	6.402373154134349	2.5764572902513576	3.7457684852730484
RAB2A	6.523716062295127	6.058885794272819	6.688818257058549
RAB2B	4.558910091260429	0.8652809530799419	1.5850706461138266
RAB30	4.515231488253149	NA	1.248863223985308
RAB31	4.515519259376801	1.9187405142963998	2.6222337707388075
RAB32	6.337659402228204	2.1783673615911017	3.1421746377492052
RAB33B	2.7695957322275366	2.096868441607371	2.4119077315241735
RAB34	4.342787383471658	3.8331142805941885	5.618516298558682
RAB35	NA	3.2616368311709856	4.415747360088698
RAB36	6.180859193083151	NA	1.5125763410264585
RAB37	7.256075946692157	NA	NA
RAB38	0.12369379448861169	2.5173474683829937	3.3626536588339495
RAB39A	2.370774672951358	NA	NA
RAB3A	3.770519512574309	1.9450664321237594	2.861200706420561
RAB3B	NA	NA	0.959548843473109
RAB3D	3.252076038178124	1.6562228664635585	2.2063843552850826
RAB3GAP1	5.409151652960371	2.234153587704441	4.295109582476158
RAB3GAP2	6.271690384994737	1.4859201255773735	2.5001077487298184
RAB3IL1	6.267356768990685	1.8990883431023386	3.2288300001107757
RAB3IP	NA	5.473400468790394	6.878322014065424
RAB40B	4.368825315103014	NA	0.8630362272190871
RAB40C	6.707667928012324	1.6883885660955344	2.51922552616857
RAB42	NA	1.0018402192526774	1.4248162896568797
RAB43	6.621390069310656	2.9046301476276626	4.59177659483769
RAB4A	5.600231718615087	3.3584733409187177	4.668271342638152
RAB4B	4.554235148640758	2.5376886224984685	NA
RAB5A	5.100641281858615	3.8309750123821793	5.197917367207805
RAB5B	7.317967542917544	4.126927792190727	5.33876152018832
RAB5C	7.327783381350077	6.411929201974314	7.604691939777587
RAB5IF	5.4932098872409965	4.503149062300689	NA
RAB6A	6.286907010121069	4.405966394670846	4.869161031785715
RAB6B	0.19412340234480296	2.230221832170122	2.684916993975174
RAB7-PS1	NA	1.6509117943922667	NA
RAB7A	NA	6.522167421131961	7.270100571117031
RAB7B	0.42173337893191465	0.2693543100660074	NA
RAB8A	NA	3.702175972159034	4.491547612436281
RAB8B	5.3373172003330085	1.494532896270935	1.9056851252953297
RAB9A	5.3298761077630115	4.00791209907442	4.795918903709819
RABAC1	6.489034494555814	4.984006030756963	7.558448802528268
RABEP1	6.42105378397689	2.5854963163468647	2.7931111638328137
RABEP2	4.861851047372518	1.4019298545328596	3.1457825569693703
RABEPK	3.1813880201753033	1.713095687601534	2.578619325416526
RABGAP1	6.2883733051245345	1.7213815782236512	3.3723057738234132
RABGAP1L	7.04825883161029	1.7170946921884511	3.419252350893268
RABGEF1	4.2020002760172055	2.133441827406907	3.1379128142260817
RABGGTA	4.620014650584351	3.1227865035381193	5.0339303885811955
RABGGTB	6.223624960362012	3.619109020153239	5.2492707596950305
RABIF	4.877005362938732	2.821866009903115	3.4909287044588755
RABL2	NA	1.3686934915641544	2.7295925429490056
RABL2B	4.048619871019576	NA	NA
RABL3	4.087455098478036	0.9360976534391581	1.647279800565394
RABL6	6.5736763977464365	3.1315046066794907	4.880026792792404
RAC1	7.027310501362571	4.8377255967109285	6.834833725272724
RAC2	4.510770293634245	0.5334096424421001	0.9365759075537888
RAC3	2.3211273843852553	1.0106246232689056	2.163025900953212
RACGAP1	3.8287862075413384	0.3070623319049813	NA
RACK1	9.365271965480327	5.49002389391391	NA
RAD1	2.246218475620313	0.765174843377332	1.7352560347286026
RAD17	3.622266780418297	1.4595142510749997	3.0472127474964146
RAD18	1.6011079457492918	0.2000304870557835	0.9529814841184755
RAD21	6.9041187968184135	4.7716380888407715	6.140475388213429
RAD23A	6.907662819592438	3.86741011241759	4.889935842882322
RAD23B	6.014670913319912	4.138312007335775	5.4003717539760805
RAD50	4.729797267668405	1.6018695277488995	2.004705836868124
RAD51	-0.3382707722082898	0.11010653741113569	NA
RAD51AP1	0.289276586126416	NA	NA
RAD51B	2.13585337768419	NA	NA
RAD51C	3.3410571585970654	NA	NA
RAD51D	2.8161917093481397	2.0510808049490126	2.827454489179362
RAD52	3.92483864395259	0.6907820169280136	2.435402297166269
RAD54L	-0.5620754568241385	NA	NA
RAD54L2	4.11989514367285	1.6685179990030752	2.861253351273881
RAD9A	5.234437660647517	1.1803463907491665	1.535366117498917
RAD9B	NA	NA	1.010674709228567
RADIL	1.5590698248994632	NA	NA
RADX	1.8907286839657067	NA	NA
RAE1	4.195738966411064	3.029796359308122	4.63681827972236
RAET1E	3.5719720151023897	0.07765505221902365	NA
RAF1	6.531517520544338	3.1439233213783573	4.950422522380764
RAI1	5.756408395046518	1.2596836151537898	2.509604509611464
RAI14	5.5199440516381655	2.004254013200581	3.3307864108951613
RAI2	3.6376642859489015	0.923815484655265	1.463456262385009
RALA	4.820613501501665	3.8702249092868932	4.3768250554690935
RALB	5.553998253175291	2.9028517934612736	4.437030087232391
RALBP1	6.729238153507004	3.424083464250208	4.351573467672984
RALGAPA1	5.376017663512229	2.1518359024920652	3.3319196713790276
RALGAPA2	7.716436347436787	1.5949632229039823	2.7298169274406767
RALGAPB	6.684091904479918	2.471927445068632	3.673132324682662
RALGDS	4.657172635557022	1.3261459408232696	2.5709936073193904
RALGPS1	5.065157333113772	1.0997900448552005	2.0386533925662667
RALGPS2	4.0789924207861645	1.5398244357273703	2.2822822722169147
RALY	6.381691315486506	4.266863877966364	5.658814224320679
RALYL	3.0903847739797747	NA	NA
RAMAC	3.967455332749097	4.550221243415457	NA
RAMP1	3.0752230430551037	0.1686416549132219	NA
RAMP2	5.575946341090997	3.9473980102024058	3.351297134265163
RAMP3	2.9982803558283817	2.331533468369993	3.747000179008444
RAN	6.923966203690334	4.886771165666702	5.80709433242042
RANBP1	5.103352998795813	3.741163581123638	4.570724186550687
RANBP10	3.784792502721098	1.9015264938320244	3.1544485743984008
RANBP17	3.079909527012347	NA	NA
RANBP2	7.578832041144817	3.3995695556135916	4.107281416603819
RANBP3	5.759520210219324	2.046541235939461	4.127813376703771
RANBP3L	0.193906726433238	2.2734832392471023	3.690522582347819
RANBP6	3.41026471758491	2.2214837025171428	2.7176013732571502
RANBP9	5.431260360048004	3.0818166332681254	4.433157591993573
RANGAP1	5.3574579848104955	3.0853173235930638	4.652613531206183
RANGRF	4.113169461683227	2.5099030829885174	NA
RAP1A	5.42515778069209	4.3357940709723115	4.726291875110985
RAP1B	5.578050962722412	5.1299857215342906	6.159704214079959
RAP1GAP	6.150389350200278	3.2282864737253534	4.730739490114192
RAP1GAP2	5.511636543032105	2.5504553500788743	3.387766197777498
RAP1GDS1	4.040306448509699	2.5955069502748045	4.141561326268178
RAP2A	3.2862139954407534	2.0456096156890697	2.6280027820127967
RAP2B	3.26705690980033	0.4497540494635923	NA
RAP2C	4.277683114501156	2.5003550761234465	3.189253020402159
RAPGEF1	6.406702171761527	2.671059074401064	3.844431500139072
RAPGEF2	6.510343636867938	1.1598069944066451	2.4148610238935095
RAPGEF3	6.939068154918952	2.5854921054481275	4.945864380832656
RAPGEF3OS2	NA	NA	0.8394066139334484
RAPGEF4	4.531673106418629	0.6843346699539777	1.15917385832114
RAPGEF5	5.42545120630081	0.9293369443068361	2.0561827495324585
RAPGEF6	4.883647659310181	1.3542986981570209	2.380329876782083
RAPH1	5.152301533581942	0.5777316178228428	1.3541568238090218
RAPSN	NA	0.8941128456444991	1.418106281256687
RARA	5.5754432376707825	1.5036507637180456	3.0002928424886
RARB	4.675087241388682	1.1795402613703383	1.913603001231244
RARG	4.114592313297972	1.268175710191411	2.764039845040442
RARRES1	3.3749674426042646	NA	NA
RARRES2	6.966738860511405	2.378041643606134	3.6978542202893743
RARS	NA	3.6523037325152607	4.636865946749919
RARS1	5.030894915605373	NA	NA
RARS2	4.419918788480227	3.809854495923922	4.831373039917698
RASA1	4.73674612327209	2.1986004038507505	3.236729237522496
RASA2	4.504298948918855	1.3298638528371625	3.0380264665988808
RASA3	4.146995982248022	0.877099250172498	1.6688240438227515
RASA4	NA	0.32686951485663224	1.077779762299704
RASA4B	3.2290830039855933	NA	NA
RASAL1	3.979615152782325	0.21053337737459235	NA
RASAL2	5.221480444873428	1.031153288832284	1.801106981736102
RASAL3	1.8458394082533445	0.12097032944558424	NA
RASD1	3.897040267713645	1.4932017490932077	2.0629293089404697
RASD2	-0.02817906659377793	0.8949700872155383	1.8059675563624236
RASEF	3.123025352118805	NA	NA
RASGEF1A	1.1089175860552831	NA	NA
RASGEF1B	5.698762023728437	NA	2.081817155328306
RASGRF2	3.4263539173734867	NA	NA
RASGRP1	5.4736206956539535	0.8345092417050325	1.3228499888059766
RASGRP2	4.4366837275648665	0.565044353346111	1.2719899926420106
RASGRP3	5.042297590888588	1.2970154968604073	1.645511495282251
RASGRP4	2.4010069868372668	NA	NA
RASIP1	4.742161101356651	1.625215224107128	2.7111720953915825
RASL10A	NA	0.16217634574399822	NA
RASL10B	3.5469663148106885	NA	NA
RASL11A	4.566065573893305	1.7328140797785334	2.487420973090399
RASL11B	3.5663859503908717	2.1255169459900998	3.2970967432842837
RASL12	2.3719397802694817	0.44676052063665206	1.8154049444564577
RASL2-9	NA	1.1282369309141087	1.3483945627510774
RASSF1	3.8094989241655335	2.206416656825911	2.8992260565528625
RASSF10	1.1778505388890508	NA	NA
RASSF2	3.664341275785437	0.4873889528251453	1.1234050054466902
RASSF3	NA	3.470202930692526	5.054766280473005
RASSF4	6.682910711700688	0.4706359334701351	1.3328864528887252
RASSF5	3.2605197049702066	0.8366130890211702	1.5083413757365562
RASSF6	3.076931977697082	1.919386300137952	3.4993085576991767
RASSF7	5.168777498355838	2.5937887772582044	4.326067580853834
RASSF8	3.535613012849234	2.8234551921244244	3.5194440388357333
RASSF9	1.51091520329165	0.47374149334871185	1.1731034690558886
RAVER1	6.490318899521739	2.769122106914336	3.8960681808816413
RAVER2	5.093569973808983	NA	NA
RB1	3.9650117372670883	2.5046256977509365	3.247879495146361
RB1CC1	6.328492915267404	2.366588962258347	3.569013328328444
RBAK	4.026643030217001	1.1190979200689002	1.7845005317867504
RBBP4	6.571080241169504	3.5718519822803443	4.8894104948654435
RBBP5	5.380961860984395	1.8150089845642225	3.2473367065882766
RBBP6	6.222659643154588	1.9219910239608875	3.5596973703270742
RBBP7	6.141148942435225	4.829822375732635	5.866340993302598
RBBP8	3.7603347918513683	1.2765622926601183	3.1722219326791055
RBBP8NL	1.2562830155738218	NA	NA
RBBP9	5.368046164658069	4.177065460636967	4.5971237290791365
RBCK1	6.131812872177619	2.7146256502892387	4.865681619662075
RBFA	5.620188428553728	3.6695488478033376	5.040554116294446
RBFOX2	5.556546603928706	1.1196215559751757	1.9715368229037573
RBFOX3	0.88800983568339	NA	NA
RBIS	3.8252932952481764	3.9792574961132865	NA
RBKS	4.177663551376838	3.0204184152723763	4.04378572690291
RBL1	3.1225344840132703	1.2425893097121252	1.6875351981515518
RBL2	6.141165328536794	3.242215154462196	4.34518061525558
RBM10	6.45843081309778	2.9890971973475744	3.76399344711773
RBM11	NA	0.6632090626673024	1.3211091634315097
RBM12	NA	1.5949337484917612	0.9357849659259291
RBM12B	4.784987151235156	NA	NA
RBM12B1	NA	2.346395596574	0.8713186597347096
RBM12B2	NA	2.0541433757381804	1.4178642918489446
RBM14	6.062230079157782	1.9397278481901061	2.723629969760404
RBM15	2.32833565833841	1.0332956782256397	2.4611655328627626
RBM15B	4.735342934968926	1.4463262070935345	2.463696107175828
RBM17	5.455792721459697	3.5307382850782076	4.657179839475817
RBM18	4.357117100205321	2.1534724797399236	3.252102676939746
RBM19	4.656641961211038	1.5523010123697212	2.042581677468994
RBM20	0.20264207515986013	0.7396445577329871	1.1327890361492987
RBM22	5.246325495891337	1.9483270595734286	3.220626419666203
RBM23	5.491607617434442	NA	NA
RBM24	0.66227750150381	NA	NA
RBM25	6.212683464842951	2.0223273396012877	3.9130544701679573
