gene	cat_CKD34	mouse_2W
AGL	0.19098346742440356	0.08791562385951468
AGMAT	0.35986614808471334	0.09731983561834749
AGMO	NA	0.149644774504029
AGO1	0.14675505300323455	0.0703506339662644
AGO2	0.13918830184693903	0.05405284852449455
AGO3	0.15186670365388652	0.052617719715073306
AGO4	0.15891407299708254	0.05825624886048351
AGPAT1	0.1430150759940122	0.0851483795365818
AGPAT2	0.25573234733714806	0.10976076344727526
AGPAT3	0.21210375902537562	0.04729696660319196
AGPAT4	0.2880262018702333	0.13035201491448736
AGPAT5	0.26845576093026025	0.05303157640898534
AGPS	0.26482522786940105	0.06227970873898324
AGR2	0.787354392415636	NA
AGRN	0.22768911483865342	0.051773368041323146
AGRP	NA	0.133523592641161
AGT	0.6658595334793221	0.11210121868428409
AGTPBP1	0.16527029910356478	0.04556305090117531
AGTR1	0.19935096989381818	NA
AGTR1A	NA	0.05094862134200736
AGTRAP	NA	0.050201228553265524
AGXT	0.3819578586827645	NA
AGXT2	0.7347654975227603	0.05736363217584111
AHCTF1	0.15722336041853613	0.0651752811671718
AHCY	0.3237666807049909	0.06972293416538122
AHCYL1	0.12784401525074426	0.04972900533352079
AHCYL2	0.3891051166303597	0.08479526996764071
AHDC1	0.14644047608367355	0.0727442988588341
AHI1	0.15114875054311402	0.05714916032668376
AHNAK	0.222362416888537	0.05839963641712322
AHNAK2	0.4469863821545378	0.055301000337537855
AHR	0.226291889781337	0.06077535752339781
AHRR	0.22790336000528594	NA
AHSA1	0.16489541750541192	0.13624837066401757
AHSA2	NA	0.14462616078479737
AI314278	NA	0.10116236529441212
AI413582	NA	0.05469178003510087
AI480526	NA	0.13136275024677413
AI506816	NA	0.051406000512304234
AI662270	NA	0.07799807390472667
AI838599	NA	0.08659552820743137
AI839979	NA	0.06259427289824195
AI854703	NA	0.08972089381790156
AI987944	NA	0.04893820589162064
AIDA	0.13690124353065122	0.05578551246804647
AIF1	0.3533769822419546	0.0972240327856555
AIF1L	0.20279558899433378	0.09581648402744153
AIFM1	0.3920324118687717	0.06342700558087234
AIFM2	0.2674539227804094	0.10754037813448937
AIFM3	0.29064601813179086	0.062045787175179494
AIG1	0.1726808009714966	0.056955290289791495
AIM2	NA	0.056787468385328256
AIMP1	0.12243040818386912	0.0489485625312783
AIMP2	0.14384672595868592	0.07539909465452618
AIP	0.18676879397675303	0.05323369851997902
AJM1	0.3177481600929922	NA
AJUBA	0.22506505761721068	0.11651616660444014
AK1	0.28213032483720885	0.0951063558773505
AK157302	NA	0.12330222081020403
AK2	0.287252221364146	0.059206180669037
AK3	0.2597772407659118	0.054952730576102726
AK3L2-PS	NA	0.19390788981094623
AK4	0.41292681620339333	0.10589053398915618
AK5	0.3616088535449857	0.049495399876006756
AK6	0.20190075322512566	0.04796754755787728
AK7	NA	0.08166463724659968
AK8	0.21978719038693617	NA
AK9	0.32037243519423364	NA
AKAIN1	0.3389154819489036	NA
AKAP1	0.1642062702104973	0.050797869434668894
AKAP10	0.12370073186467499	0.06558442974740206
AKAP11	0.15197415931202643	0.08515675089009596
AKAP12	0.24245019242915905	0.07769799925161357
AKAP13	0.15414107249574638	0.05415262255680465
AKAP17A	0.3075832468493653	NA
