feature,lfc_early,p_early,q_early,lfc_late,p_late,q_late,lfc_prog,p_prog,prog_sign_stable,class,ratio_early_late
AASDH,-0.1432104397747671,0.3875962008551809,0.6857053423747675,-0.04772489526819301,0.7663777078302517,0.8522246124877402,0.0954855445065741,0.5113541089996976,True,other,3.000749168122573
AASDHPPT,-0.2554609060106632,0.17269924282924842,0.5240424981696351,-0.28197886395129057,0.06323190844651705,0.15762714843776318,-0.02651795794062739,0.8662601659363499,False,other,0.9059576396293016
AASS,-0.8849719556219311,0.09280828295034596,0.44325406929445266,-1.8127495705369094,0.0012528730517788837,0.015442578206053971,-0.9277776149149783,0.0730596811962819,True,other,0.48819316799496776
AATF,-0.0431287995769738,0.7808823844417249,0.9082914037091285,-0.12220954427472197,0.38481379829203954,0.5505994406638014,-0.07908074469774817,0.5533509181087242,True,other,0.35290860327587875
AATK,-0.3763835388390451,0.24463461862531324,0.5843047024547219,-1.0960175755962327,0.0074533423315684254,0.03894860463847054,-0.7196340367571876,0.0395407553689946,True,other,0.3434101306580715
ABAT,-0.8995653977824247,0.11182976470653862,0.46721155696066013,-1.8455496483311258,0.00026168077827271,0.008177148908540405,-0.9459842505487011,0.08382604704468292,True,other,0.487424111616761
ABCA1,0.0932308339751895,0.7844398182454154,0.9107001270479586,0.8983235983784104,0.009848833265277837,0.0466979577889496,0.8050927644032209,0.025806045110522532,True,late_onset,0.10378312909009976
ABCA10,3.1060298916675255,0.0013428424003159726,0.25067796731063974,2.9942836564789115,0.006895256606687032,0.0373748203839625,-0.11174623518861426,0.8829689430892086,False,early_onset,1.0373198561020838
ABCA13,-1.7860868645985721,0.041119364386233426,0.3565639674224672,-1.2732370146105334,0.04576808528774638,0.1265682227134118,0.5128498499880387,0.552097715245018,True,other,1.4027921306897544
ABCA2,0.06348910707878819,0.7513481711999288,0.8930697093376008,0.19410595529008212,0.24255114080844017,0.40183806125405297,0.13061684821129393,0.5001010682116581,True,other,0.32708479749581476
ABCA3,-0.544373591150892,0.1955849006333032,0.5474714818355341,-0.4936797528447485,0.1017544789372081,0.21908927531816488,0.05069383830614349,0.9017723100371848,False,other,1.1026856742939701
ABCA4,-0.7717837380354453,0.07110845940854527,0.4130452651764004,-0.8481718945073959,0.021604776797806167,0.07661300648641517,-0.07638815647195063,0.8359400740365439,False,other,0.9099378829142699
ABCA5,0.4909296029221695,0.13321757875086848,0.4888781176351074,0.5997516585576017,0.07057810594716543,0.1703341926069156,0.10882205563543224,0.6209773071325533,True,other,0.8185548066725676
ABCA6,1.4846374163857807,0.004701464807818897,0.25290250129198355,1.7447666213932629,0.0023087870828197667,0.020757160544591483,0.26012920500748216,0.45557653431644074,True,early_onset,0.8509088827021696
ABCA8,1.093152893504807,0.03904817709857182,0.3531587073828445,2.1870784002658956,5.8082434710363095e-05,0.004939082811419778,1.0939255067610887,0.018409236239759166,True,other,0.4998233686418859
ABCA9,0.4544197596073243,0.21873579766807613,0.566625957399741,1.1568424845409808,0.002271502924340691,0.020561560725370905,0.7024227249336565,0.02795470385090375,True,other,0.39281040044758714
ABCB1,0.376989645197229,0.43122764191845653,0.7122698097070471,0.875190467173597,0.09429559893397726,0.20797792405809482,0.49820082197636806,0.3270978824255991,True,other,0.43075154419209616
ABCB10,-0.1141941306706622,0.4314898461319794,0.7122698097070471,-0.15436663134506112,0.2702320425150031,0.43481096251298795,-0.040172500674398925,0.7587979375844459,True,other,0.7397591673513952
ABCB6,-0.5251393575370535,0.06539255444043182,0.40559941057982407,-0.4990329679840766,0.05763552650266347,0.14771114718133124,0.02610638955297695,0.91698734592694,False,other,1.052313957649808
ABCB7,-0.5874179419195418,0.06691273451206635,0.4068782086693181,-0.7205962324340538,0.002860272893242244,0.02313415593151455,-0.13317829051451202,0.6469702242934894,True,early_onset,0.81518319896753
ABCB8,0.14658819696585645,0.344345155531555,0.6573886342761471,0.16023510615269387,0.27379380722768104,0.4386782004962602,0.01364690918683742,0.9251339759595715,False,other,0.9148319646393046
ABCB9,-0.0067597777483952015,0.9694982759692369,0.9890943197626558,-0.0839766601141374,0.6793075690326864,0.7938877591703075,-0.0772168823657422,0.66256953433854,True,other,0.08049591087818457
ABCC1,0.048572803056039504,0.8286190180541794,0.9320478178606161,0.057977463271961405,0.738981347906527,0.8348742217492713,0.0094046602159219,0.9642129257964858,False,other,0.8377876560102948
ABCC10,0.16544785085622893,0.38697159445052576,0.6853206317899245,0.004135786567498023,0.9837176855143301,0.9901790605355496,-0.1613120642887309,0.4503237126819878,True,other,40.003962524671074
