collection	pathway	n_genes	state	cos	ceiling	gap_to_ceiling	random_lo95	random_hi95	above_random
GO_BP	Cellular Response To Oxygen-Containing Compound (GO:1901701)	59	IRI_4h	0.3949	0.8597	0.4649	-0.0217	0.6035	False
GO_BP	Cellular Response To Oxygen-Containing Compound (GO:1901701)	59	IRI_24h	0.5785	0.9472	0.3687	0.2369	0.7239	False
GO_BP	Cellular Response To Oxygen-Containing Compound (GO:1901701)	59	IRI_48h	0.6185	0.9336	0.3151	0.2149	0.7277	False
GO_BP	Cellular Response To Oxygen-Containing Compound (GO:1901701)	59	IRI_72h	0.5788	0.9056	0.3267	0.2557	0.7616	False
GO_BP	Cellular Response To Oxygen-Containing Compound (GO:1901701)	59	IRI_7d	0.4149	0.9499	0.535	0.1777	0.7544	False
GO_BP	Cellular Response To Oxygen-Containing Compound (GO:1901701)	59	IRI_14d	0.3431	0.9401	0.5969	0.108	0.6979	False
GO_BP	Cellular Response To Oxygen-Containing Compound (GO:1901701)	59	IRI_28d	0.3265	0.9383	0.6118	0.0395	0.746	False
GO_BP	Cellular Response To Oxygen-Containing Compound (GO:1901701)	59	IRI_12mo	0.5067	0.9181	0.4114	-0.0007	0.7354	False
GO_BP	Central Nervous System Development (GO:0007417)	31	cat_CKD12	0.9109	0.8595	-0.0514	0.7733	0.97	False
GO_BP	Central Nervous System Development (GO:0007417)	31	cat_CKD34	1.0	0.9189	-0.0811	1.0	1.0	False
GO_BP	Central Nervous System Development (GO:0007417)	31	cat_med_CKD12	0.9019	0.9038	0.0019	0.5473	0.953	False
GO_BP	Central Nervous System Development (GO:0007417)	31	cat_med_CKD34	0.8374	0.8318	-0.0056	0.6682	0.9477	False
GO_BP	Central Nervous System Development (GO:0007417)	31	mouse_5D	0.3195	0.9405	0.621	-0.11	0.7222	False
GO_BP	Central Nervous System Development (GO:0007417)	31	mouse_2W	0.4963	0.9571	0.4607	0.112	0.7656	False
GO_BP	Central Nervous System Development (GO:0007417)	31	mouse_3W	0.5732	0.9346	0.3614	0.0825	0.7801	False
GO_BP	Central Nervous System Development (GO:0007417)	31	IRI_2h	0.4528	0.8661	0.4133	-0.1979	0.5625	False
GO_BP	Central Nervous System Development (GO:0007417)	31	IRI_4h	0.3399	0.8793	0.5394	-0.1049	0.68	False
GO_BP	Central Nervous System Development (GO:0007417)	31	IRI_24h	0.5446	0.9506	0.406	0.1401	0.7889	False
GO_BP	Central Nervous System Development (GO:0007417)	31	IRI_48h	0.5894	0.9436	0.3543	0.1794	0.776	False
GO_BP	Central Nervous System Development (GO:0007417)	31	IRI_72h	0.6014	0.9222	0.3208	0.2199	0.8135	False
GO_BP	Central Nervous System Development (GO:0007417)	31	IRI_7d	0.6154	0.9536	0.3382	0.1642	0.8143	False
GO_BP	Central Nervous System Development (GO:0007417)	31	IRI_14d	0.6496	0.934	0.2844	0.1012	0.781	False
GO_BP	Central Nervous System Development (GO:0007417)	31	IRI_28d	0.5887	0.9384	0.3497	0.0234	0.7997	False
GO_BP	Central Nervous System Development (GO:0007417)	31	IRI_12mo	0.6815	0.9071	0.2257	-0.0106	0.7887	False
GO_BP	Cytoplasmic Translation (GO:0002181)	67	cat_CKD12	0.8936	0.7068	-0.1868	0.7683	0.9607	False
GO_BP	Cytoplasmic Translation (GO:0002181)	67	cat_CKD34	1.0	0.7659	-0.2341	1.0	1.0	False
GO_BP	Cytoplasmic Translation (GO:0002181)	67	cat_med_CKD12	0.6479	0.0	-0.6479	0.6132	0.9292	False
GO_BP	Cytoplasmic Translation (GO:0002181)	67	cat_med_CKD34	0.7903	0.8341	0.0437	0.7046	0.9424	False
GO_BP	Cytoplasmic Translation (GO:0002181)	67	mouse_5D	0.5286	0.8352	0.3066	-0.0554	0.6564	False
GO_BP	Cytoplasmic Translation (GO:0002181)	67	mouse_2W	0.5638	0.8702	0.3064	0.2149	0.7213	False
GO_BP	Cytoplasmic Translation (GO:0002181)	67	mouse_3W	0.5477	0.8657	0.318	0.1529	0.7198	False
GO_BP	Cytoplasmic Translation (GO:0002181)	67	IRI_2h	0.2184	0.73	0.5116	-0.1588	0.47	False
GO_BP	Cytoplasmic Translation (GO:0002181)	67	IRI_4h	0.3469	0.7304	0.3835	-0.0217	0.6035	False
GO_BP	Cytoplasmic Translation (GO:0002181)	67	IRI_24h	0.6126	0.8715	0.2589	0.2369	0.7239	False
GO_BP	Cytoplasmic Translation (GO:0002181)	67	IRI_48h	0.6118	0.8713	0.2596	0.2149	0.7277	False
GO_BP	Cytoplasmic Translation (GO:0002181)	67	IRI_72h	0.5887	0.8662	0.2775	0.2557	0.7616	False
GO_BP	Cytoplasmic Translation (GO:0002181)	67	IRI_7d	0.5999	0.8722	0.2723	0.1777	0.7544	False
GO_BP	Cytoplasmic Translation (GO:0002181)	67	IRI_14d	0.6451	0.8353	0.1902	0.108	0.6979	False
GO_BP	Cytoplasmic Translation (GO:0002181)	67	IRI_28d	0.6075	0.8423	0.2348	0.0395	0.746	False
GO_BP	Cytoplasmic Translation (GO:0002181)	67	IRI_12mo	0.6032	0.866	0.2628	-0.0007	0.7354	False
GO_BP	Dicarboxylic Acid Metabolic Process (GO:0043648)	30	cat_CKD12	0.9279	0.7881	-0.1397	0.7733	0.97	False
GO_BP	Dicarboxylic Acid Metabolic Process (GO:0043648)	30	cat_CKD34	1.0	0.9125	-0.0875	1.0	1.0	False
GO_BP	Dicarboxylic Acid Metabolic Process (GO:0043648)	30	cat_med_CKD12	0.7941	0.9283	0.1342	0.5473	0.953	False
GO_BP	Dicarboxylic Acid Metabolic Process (GO:0043648)	30	cat_med_CKD34	0.9303	0.7708	-0.1595	0.6682	0.9477	False
GO_BP	Dicarboxylic Acid Metabolic Process (GO:0043648)	30	mouse_5D	0.3389	0.9222	0.5833	-0.11	0.7222	False
GO_BP	Dicarboxylic Acid Metabolic Process (GO:0043648)	30	mouse_2W	0.4342	0.9527	0.5184	0.112	0.7656	False
GO_BP	Dicarboxylic Acid Metabolic Process (GO:0043648)	30	mouse_3W	0.4416	0.8775	0.4359	0.0825	0.7801	False
GO_BP	Dicarboxylic Acid Metabolic Process (GO:0043648)	30	IRI_2h	-0.0464	0.8085	0.8549	-0.1979	0.5625	False
GO_BP	Dicarboxylic Acid Metabolic Process (GO:0043648)	30	IRI_4h	0.1931	0.8427	0.6496	-0.1049	0.68	False
GO_BP	Dicarboxylic Acid Metabolic Process (GO:0043648)	30	IRI_24h	0.2503	0.9478	0.6974	0.1401	0.7889	False
GO_BP	Dicarboxylic Acid Metabolic Process (GO:0043648)	30	IRI_48h	0.3114	0.9338	0.6224	0.1794	0.776	False
GO_BP	Dicarboxylic Acid Metabolic Process (GO:0043648)	30	IRI_72h	0.4535	0.874	0.4205	0.2199	0.8135	False
GO_BP	Dicarboxylic Acid Metabolic Process (GO:0043648)	30	IRI_7d	0.31	0.9432	0.6332	0.1642	0.8143	False
GO_BP	Dicarboxylic Acid Metabolic Process (GO:0043648)	30	IRI_14d	0.1652	0.9169	0.7517	0.1012	0.781	False
GO_BP	Dicarboxylic Acid Metabolic Process (GO:0043648)	30	IRI_28d	0.2972	0.8686	0.5714	0.0234	0.7997	False
GO_BP	Dicarboxylic Acid Metabolic Process (GO:0043648)	30	IRI_12mo	0.1138	0.8746	0.7607	-0.0106	0.7887	False
GO_BP	Endocytosis (GO:0006897)	51	cat_CKD12	0.9234	0.9075	-0.0159	0.7683	0.9607	False
GO_BP	Endocytosis (GO:0006897)	51	cat_CKD34	1.0	0.9377	-0.0623	1.0	1.0	False
GO_BP	Endocytosis (GO:0006897)	51	cat_med_CKD12	0.8068	0.9258	0.1189	0.6132	0.9292	False
GO_BP	Endocytosis (GO:0006897)	51	cat_med_CKD34	0.9014	0.8624	-0.0391	0.7046	0.9424	False
GO_BP	Endocytosis (GO:0006897)	51	mouse_5D	0.4817	0.9429	0.4612	-0.0554	0.6564	False
GO_BP	Endocytosis (GO:0006897)	51	mouse_2W	0.6721	0.9671	0.295	0.2149	0.7213	False
GO_BP	Endocytosis (GO:0006897)	51	mouse_3W	0.7215	0.9404	0.2189	0.1529	0.7198	True
GO_BP	Endocytosis (GO:0006897)	51	IRI_2h	0.2433	0.8782	0.6349	-0.1588	0.47	False
GO_BP	Endocytosis (GO:0006897)	51	IRI_4h	0.418	0.9129	0.4949	-0.0217	0.6035	False
GO_BP	Endocytosis (GO:0006897)	51	IRI_24h	0.6042	0.9612	0.357	0.2369	0.7239	False
GO_BP	Endocytosis (GO:0006897)	51	IRI_48h	0.7291	0.9551	0.226	0.2149	0.7277	True
GO_BP	Endocytosis (GO:0006897)	51	IRI_72h	0.7305	0.9369	0.2065	0.2557	0.7616	False
GO_BP	Endocytosis (GO:0006897)	51	IRI_7d	0.7195	0.9618	0.2423	0.1777	0.7544	False
GO_BP	Endocytosis (GO:0006897)	51	IRI_14d	0.6939	0.9314	0.2375	0.108	0.6979	False
GO_BP	Endocytosis (GO:0006897)	51	IRI_28d	0.6846	0.9492	0.2646	0.0395	0.746	False
GO_BP	Endocytosis (GO:0006897)	51	IRI_12mo	0.7996	0.9271	0.1275	-0.0007	0.7354	True
GO_BP	Endomembrane System Organization (GO:0010256)	39	cat_CKD12	0.9656	0.8868	-0.0787	0.7733	0.97	False
GO_BP	Endomembrane System Organization (GO:0010256)	39	cat_CKD34	1.0	0.9236	-0.0764	1.0	1.0	False
GO_BP	Endomembrane System Organization (GO:0010256)	39	cat_med_CKD12	0.8912	0.8834	-0.0078	0.5473	0.953	False
GO_BP	Endomembrane System Organization (GO:0010256)	39	cat_med_CKD34	0.8752	0.865	-0.0102	0.6682	0.9477	False
GO_BP	Endomembrane System Organization (GO:0010256)	39	mouse_5D	0.2186	0.9399	0.7213	-0.11	0.7222	False
GO_BP	Endomembrane System Organization (GO:0010256)	39	mouse_2W	0.2036	0.9576	0.754	0.112	0.7656	False
GO_BP	Endomembrane System Organization (GO:0010256)	39	mouse_3W	0.3502	0.9185	0.5683	0.0825	0.7801	False
GO_BP	Endomembrane System Organization (GO:0010256)	39	IRI_2h	0.3903	0.8851	0.4947	-0.1979	0.5625	False
GO_BP	Endomembrane System Organization (GO:0010256)	39	IRI_4h	0.4914	0.922	0.4306	-0.1049	0.68	False
GO_BP	Endomembrane System Organization (GO:0010256)	39	IRI_24h	0.276	0.9494	0.6735	0.1401	0.7889	False
GO_BP	Endomembrane System Organization (GO:0010256)	39	IRI_48h	0.5397	0.9439	0.4043	0.1794	0.776	False
GO_BP	Endomembrane System Organization (GO:0010256)	39	IRI_72h	0.5722	0.8942	0.3219	0.2199	0.8135	False
GO_BP	Endomembrane System Organization (GO:0010256)	39	IRI_7d	0.5467	0.9379	0.3912	0.1642	0.8143	False
GO_BP	Endomembrane System Organization (GO:0010256)	39	IRI_14d	0.4659	0.8997	0.4338	0.1012	0.781	False
GO_BP	Endomembrane System Organization (GO:0010256)	39	IRI_28d	0.294	0.8602	0.5662	0.0234	0.7997	False
GO_BP	Endomembrane System Organization (GO:0010256)	39	IRI_12mo	0.5059	0.8484	0.3425	-0.0106	0.7887	False
GO_BP	Endoplasmic Reticulum To Golgi Vesicle-Mediated Transport (GO:0006888)	37	cat_CKD12	0.9177	0.8115	-0.1063	0.7733	0.97	False
GO_BP	Endoplasmic Reticulum To Golgi Vesicle-Mediated Transport (GO:0006888)	37	cat_CKD34	1.0	0.8913	-0.1087	1.0	1.0	False
GO_BP	Endoplasmic Reticulum To Golgi Vesicle-Mediated Transport (GO:0006888)	37	cat_med_CKD12	0.8169	0.857	0.0401	0.5473	0.953	False
GO_BP	Endoplasmic Reticulum To Golgi Vesicle-Mediated Transport (GO:0006888)	37	cat_med_CKD34	0.7795	0.7823	0.0028	0.6682	0.9477	False
GO_BP	Endoplasmic Reticulum To Golgi Vesicle-Mediated Transport (GO:0006888)	37	mouse_5D	-0.1854	0.8896	1.075	-0.11	0.7222	False
GO_BP	Endoplasmic Reticulum To Golgi Vesicle-Mediated Transport (GO:0006888)	37	mouse_2W	-0.1645	0.9364	1.1009	0.112	0.7656	False
GO_BP	Endoplasmic Reticulum To Golgi Vesicle-Mediated Transport (GO:0006888)	37	mouse_3W	-0.1241	0.8896	1.0136	0.0825	0.7801	False
GO_BP	Endoplasmic Reticulum To Golgi Vesicle-Mediated Transport (GO:0006888)	37	IRI_2h	0.2713	0.886	0.6147	-0.1979	0.5625	False
GO_BP	Endoplasmic Reticulum To Golgi Vesicle-Mediated Transport (GO:0006888)	37	IRI_4h	0.2049	0.9014	0.6964	-0.1049	0.68	False
GO_BP	Endoplasmic Reticulum To Golgi Vesicle-Mediated Transport (GO:0006888)	37	IRI_24h	-0.0418	0.9266	0.9684	0.1401	0.7889	False
GO_BP	Endoplasmic Reticulum To Golgi Vesicle-Mediated Transport (GO:0006888)	37	IRI_48h	0.02	0.8608	0.8408	0.1794	0.776	False
GO_BP	Endoplasmic Reticulum To Golgi Vesicle-Mediated Transport (GO:0006888)	37	IRI_72h	0.1178	0.7646	0.6467	0.2199	0.8135	False
GO_BP	Endoplasmic Reticulum To Golgi Vesicle-Mediated Transport (GO:0006888)	37	IRI_7d	0.1776	0.9032	0.7257	0.1642	0.8143	False
GO_BP	Endoplasmic Reticulum To Golgi Vesicle-Mediated Transport (GO:0006888)	37	IRI_14d	0.1338	0.8845	0.7507	0.1012	0.781	False
GO_BP	Endoplasmic Reticulum To Golgi Vesicle-Mediated Transport (GO:0006888)	37	IRI_28d	0.0644	0.736	0.6716	0.0234	0.7997	False
GO_BP	Endoplasmic Reticulum To Golgi Vesicle-Mediated Transport (GO:0006888)	37	IRI_12mo	0.2779	0.7675	0.4896	-0.0106	0.7887	False
GO_BP	Endosomal Transport (GO:0016197)	41	cat_CKD12	0.9075	0.7857	-0.1218	0.7683	0.9607	False
GO_BP	Endosomal Transport (GO:0016197)	41	cat_CKD34	1.0	0.8871	-0.1129	1.0	1.0	False
GO_BP	Endosomal Transport (GO:0016197)	41	cat_med_CKD12	0.8008	0.8296	0.0288	0.6132	0.9292	False
GO_BP	Endosomal Transport (GO:0016197)	41	cat_med_CKD34	0.7433	0.7368	-0.0065	0.7046	0.9424	False
GO_BP	Endosomal Transport (GO:0016197)	41	mouse_5D	-0.1849	0.9193	1.1041	-0.0554	0.6564	False
GO_BP	Endosomal Transport (GO:0016197)	41	mouse_2W	-0.1448	0.9394	1.0842	0.2149	0.7213	False
GO_BP	Endosomal Transport (GO:0016197)	41	mouse_3W	-0.0678	0.8738	0.9416	0.1529	0.7198	False
GO_BP	Endosomal Transport (GO:0016197)	41	IRI_2h	0.1732	0.8837	0.7105	-0.1588	0.47	False
GO_BP	Endosomal Transport (GO:0016197)	41	IRI_4h	0.2331	0.9106	0.6775	-0.0217	0.6035	False
GO_BP	Endosomal Transport (GO:0016197)	41	IRI_24h	0.1602	0.9336	0.7734	0.2369	0.7239	False
GO_BP	Endosomal Transport (GO:0016197)	41	IRI_48h	0.1321	0.9089	0.7769	0.2149	0.7277	False
GO_BP	Endosomal Transport (GO:0016197)	41	IRI_72h	0.0133	0.8432	0.8299	0.2557	0.7616	False
GO_BP	Endosomal Transport (GO:0016197)	41	IRI_7d	0.0835	0.9267	0.8432	0.1777	0.7544	False
GO_BP	Endosomal Transport (GO:0016197)	41	IRI_14d	0.2271	0.8901	0.6631	0.108	0.6979	False
GO_BP	Endosomal Transport (GO:0016197)	41	IRI_28d	0.0246	0.8503	0.8257	0.0395	0.746	False
GO_BP	Endosomal Transport (GO:0016197)	41	IRI_12mo	0.4891	0.8553	0.3661	-0.0007	0.7354	False
GO_BP	Epithelium Development (GO:0060429)	30	cat_CKD12	0.9398	0.7588	-0.181	0.7733	0.97	False
GO_BP	Epithelium Development (GO:0060429)	30	cat_CKD34	1.0	0.9131	-0.0869	1.0	1.0	False
GO_BP	Epithelium Development (GO:0060429)	30	cat_med_CKD12	0.7521	0.9207	0.1685	0.5473	0.953	False
GO_BP	Epithelium Development (GO:0060429)	30	cat_med_CKD34	0.8868	0.8552	-0.0316	0.6682	0.9477	False
GO_BP	Epithelium Development (GO:0060429)	30	mouse_5D	0.2678	0.9462	0.6784	-0.11	0.7222	False
GO_BP	Epithelium Development (GO:0060429)	30	mouse_2W	0.4588	0.9533	0.4945	0.112	0.7656	False
GO_BP	Epithelium Development (GO:0060429)	30	mouse_3W	0.4852	0.925	0.4398	0.0825	0.7801	False
GO_BP	Epithelium Development (GO:0060429)	30	IRI_2h	0.0819	0.8059	0.724	-0.1979	0.5625	False
GO_BP	Epithelium Development (GO:0060429)	30	IRI_4h	0.4113	0.8906	0.4793	-0.1049	0.68	False
GO_BP	Epithelium Development (GO:0060429)	30	IRI_24h	0.4188	0.9497	0.5309	0.1401	0.7889	False
GO_BP	Epithelium Development (GO:0060429)	30	IRI_48h	0.3846	0.9406	0.556	0.1794	0.776	False
GO_BP	Epithelium Development (GO:0060429)	30	IRI_72h	0.4359	0.8838	0.4479	0.2199	0.8135	False
GO_BP	Epithelium Development (GO:0060429)	30	IRI_7d	0.3226	0.9486	0.626	0.1642	0.8143	False
GO_BP	Epithelium Development (GO:0060429)	30	IRI_14d	0.3104	0.9412	0.6308	0.1012	0.781	False
GO_BP	Epithelium Development (GO:0060429)	30	IRI_28d	0.3403	0.9255	0.5852	0.0234	0.7997	False
GO_BP	Epithelium Development (GO:0060429)	30	IRI_12mo	0.3988	0.9327	0.5339	-0.0106	0.7887	False
GO_BP	Fatty Acid Beta-Oxidation (GO:0006635)	32	cat_CKD12	0.9496	0.8502	-0.0994	0.7733	0.97	False
GO_BP	Fatty Acid Beta-Oxidation (GO:0006635)	32	cat_CKD34	1.0	0.9445	-0.0555	1.0	1.0	False
GO_BP	Fatty Acid Beta-Oxidation (GO:0006635)	32	cat_med_CKD12	0.8606	0.9598	0.0992	0.5473	0.953	False
GO_BP	Fatty Acid Beta-Oxidation (GO:0006635)	32	cat_med_CKD34	0.9429	0.8965	-0.0464	0.6682	0.9477	False
GO_BP	Fatty Acid Beta-Oxidation (GO:0006635)	32	mouse_5D	0.4229	0.9411	0.5183	-0.11	0.7222	False
GO_BP	Fatty Acid Beta-Oxidation (GO:0006635)	32	mouse_2W	0.7883	0.9696	0.1813	0.112	0.7656	True
GO_BP	Fatty Acid Beta-Oxidation (GO:0006635)	32	mouse_3W	0.767	0.8795	0.1124	0.0825	0.7801	False
GO_BP	Fatty Acid Beta-Oxidation (GO:0006635)	32	IRI_2h	0.5278	0.932	0.4043	-0.1979	0.5625	False
GO_BP	Fatty Acid Beta-Oxidation (GO:0006635)	32	IRI_4h	0.6834	0.9293	0.2458	-0.1049	0.68	True
GO_BP	Fatty Acid Beta-Oxidation (GO:0006635)	32	IRI_24h	0.8831	0.9627	0.0795	0.1401	0.7889	True
GO_BP	Fatty Acid Beta-Oxidation (GO:0006635)	32	IRI_48h	0.7406	0.9495	0.209	0.1794	0.776	False
GO_BP	Fatty Acid Beta-Oxidation (GO:0006635)	32	IRI_72h	0.7848	0.9407	0.1558	0.2199	0.8135	False
GO_BP	Fatty Acid Beta-Oxidation (GO:0006635)	32	IRI_7d	0.8283	0.9646	0.1362	0.1642	0.8143	True
GO_BP	Fatty Acid Beta-Oxidation (GO:0006635)	32	IRI_14d	0.7151	0.952	0.2369	0.1012	0.781	False
GO_BP	Fatty Acid Beta-Oxidation (GO:0006635)	32	IRI_28d	0.7867	0.9241	0.1374	0.0234	0.7997	False
GO_BP	Fatty Acid Beta-Oxidation (GO:0006635)	32	IRI_12mo	0.6968	0.7801	0.0832	-0.0106	0.7887	False
GO_BP	Fatty Acid Catabolic Process (GO:0009062)	30	cat_CKD12	0.9661	0.8636	-0.1025	0.7733	0.97	False
GO_BP	Fatty Acid Catabolic Process (GO:0009062)	30	cat_CKD34	1.0	0.947	-0.053	1.0	1.0	False
GO_BP	Fatty Acid Catabolic Process (GO:0009062)	30	cat_med_CKD12	0.9519	0.9622	0.0102	0.5473	0.953	False
GO_BP	Fatty Acid Catabolic Process (GO:0009062)	30	cat_med_CKD34	0.9468	0.9203	-0.0265	0.6682	0.9477	False
GO_BP	Fatty Acid Catabolic Process (GO:0009062)	30	mouse_5D	0.2441	0.904	0.6599	-0.11	0.7222	False
GO_BP	Fatty Acid Catabolic Process (GO:0009062)	30	mouse_2W	0.6968	0.9703	0.2735	0.112	0.7656	False
GO_BP	Fatty Acid Catabolic Process (GO:0009062)	30	mouse_3W	0.5967	0.886	0.2893	0.0825	0.7801	False
GO_BP	Fatty Acid Catabolic Process (GO:0009062)	30	IRI_2h	0.5194	0.9295	0.4102	-0.1979	0.5625	False
GO_BP	Fatty Acid Catabolic Process (GO:0009062)	30	IRI_4h	0.6394	0.9188	0.2794	-0.1049	0.68	False
GO_BP	Fatty Acid Catabolic Process (GO:0009062)	30	IRI_24h	0.8409	0.9624	0.1215	0.1401	0.7889	True
GO_BP	Fatty Acid Catabolic Process (GO:0009062)	30	IRI_48h	0.6611	0.9419	0.2808	0.1794	0.776	False
GO_BP	Fatty Acid Catabolic Process (GO:0009062)	30	IRI_72h	0.7095	0.913	0.2035	0.2199	0.8135	False
GO_BP	Fatty Acid Catabolic Process (GO:0009062)	30	IRI_7d	0.654	0.9603	0.3063	0.1642	0.8143	False
GO_BP	Fatty Acid Catabolic Process (GO:0009062)	30	IRI_14d	0.6572	0.9526	0.2954	0.1012	0.781	False
GO_BP	Fatty Acid Catabolic Process (GO:0009062)	30	IRI_28d	0.7129	0.9197	0.2068	0.0234	0.7997	False
GO_BP	Fatty Acid Catabolic Process (GO:0009062)	30	IRI_12mo	0.5842	0.7655	0.1813	-0.0106	0.7887	False
GO_BP	Fatty Acid Metabolic Process (GO:0006631)	44	cat_CKD12	0.9257	0.8241	-0.1017	0.7683	0.9607	False
GO_BP	Fatty Acid Metabolic Process (GO:0006631)	44	cat_CKD34	1.0	0.9086	-0.0914	1.0	1.0	False
GO_BP	Fatty Acid Metabolic Process (GO:0006631)	44	cat_med_CKD12	0.8743	0.9347	0.0603	0.6132	0.9292	False
GO_BP	Fatty Acid Metabolic Process (GO:0006631)	44	cat_med_CKD34	0.9384	0.8676	-0.0708	0.7046	0.9424	False
GO_BP	Fatty Acid Metabolic Process (GO:0006631)	44	mouse_5D	0.2287	0.8967	0.668	-0.0554	0.6564	False
GO_BP	Fatty Acid Metabolic Process (GO:0006631)	44	mouse_2W	0.4301	0.9469	0.5168	0.2149	0.7213	False
GO_BP	Fatty Acid Metabolic Process (GO:0006631)	44	mouse_3W	0.4306	0.8886	0.458	0.1529	0.7198	False
GO_BP	Fatty Acid Metabolic Process (GO:0006631)	44	IRI_2h	0.4097	0.8831	0.4733	-0.1588	0.47	False
GO_BP	Fatty Acid Metabolic Process (GO:0006631)	44	IRI_4h	0.526	0.8103	0.2844	-0.0217	0.6035	False
GO_BP	Fatty Acid Metabolic Process (GO:0006631)	44	IRI_24h	0.6462	0.9343	0.2881	0.2369	0.7239	False
GO_BP	Fatty Acid Metabolic Process (GO:0006631)	44	IRI_48h	0.511	0.9177	0.4067	0.2149	0.7277	False
GO_BP	Fatty Acid Metabolic Process (GO:0006631)	44	IRI_72h	0.5226	0.8837	0.3611	0.2557	0.7616	False
GO_BP	Fatty Acid Metabolic Process (GO:0006631)	44	IRI_7d	0.5073	0.9344	0.427	0.1777	0.7544	False
GO_BP	Fatty Acid Metabolic Process (GO:0006631)	44	IRI_14d	0.5313	0.9121	0.3809	0.108	0.6979	False
GO_BP	Fatty Acid Metabolic Process (GO:0006631)	44	IRI_28d	0.4283	0.903	0.4746	0.0395	0.746	False
GO_BP	Fatty Acid Metabolic Process (GO:0006631)	44	IRI_12mo	0.3024	0.8823	0.5799	-0.0007	0.7354	False
GO_BP	Gene Expression (GO:0010467)	97	cat_CKD12	0.9219	0.751	-0.1709	0.8359	0.95	False
GO_BP	Gene Expression (GO:0010467)	97	cat_CKD34	1.0	0.8129	-0.1871	1.0	1.0	False
GO_BP	Gene Expression (GO:0010467)	97	cat_med_CKD12	0.8362	0.7414	-0.0948	0.6496	0.8933	False
GO_BP	Gene Expression (GO:0010467)	97	cat_med_CKD34	0.7421	0.8325	0.0904	0.7463	0.9208	False
GO_BP	Gene Expression (GO:0010467)	97	mouse_5D	0.4367	0.8664	0.4297	0.1002	0.5549	False
GO_BP	Gene Expression (GO:0010467)	97	mouse_2W	0.5036	0.8974	0.3938	0.2545	0.6667	False
GO_BP	Gene Expression (GO:0010467)	97	mouse_3W	0.4686	0.8848	0.4162	0.2121	0.667	False
GO_BP	Gene Expression (GO:0010467)	97	IRI_2h	0.1008	0.7261	0.6252	-0.0219	0.4034	False
GO_BP	Gene Expression (GO:0010467)	97	IRI_4h	0.0857	0.7593	0.6735	0.0513	0.5267	False
GO_BP	Gene Expression (GO:0010467)	97	IRI_24h	0.4252	0.8932	0.468	0.2857	0.6843	False
GO_BP	Gene Expression (GO:0010467)	97	IRI_48h	0.4467	0.8881	0.4414	0.2951	0.6625	False
GO_BP	Gene Expression (GO:0010467)	97	IRI_72h	0.497	0.8696	0.3726	0.3376	0.7126	False
GO_BP	Gene Expression (GO:0010467)	97	IRI_7d	0.5414	0.8935	0.3521	0.2362	0.7152	False
GO_BP	Gene Expression (GO:0010467)	97	IRI_14d	0.5429	0.8341	0.2912	0.1911	0.6496	False
GO_BP	Gene Expression (GO:0010467)	97	IRI_28d	0.6591	0.8192	0.1601	0.1991	0.6838	False
GO_BP	Gene Expression (GO:0010467)	97	IRI_12mo	0.5724	0.8722	0.2998	0.0924	0.662	False
GO_BP	Inorganic Cation Transmembrane Transport (GO:0098662)	30	cat_CKD12	0.9221	0.7873	-0.1348	0.7733	0.97	False
GO_BP	Inorganic Cation Transmembrane Transport (GO:0098662)	30	cat_CKD34	1.0	0.9293	-0.0707	1.0	1.0	False
GO_BP	Inorganic Cation Transmembrane Transport (GO:0098662)	30	cat_med_CKD12	0.8025	0.9085	0.106	0.5473	0.953	False
GO_BP	Inorganic Cation Transmembrane Transport (GO:0098662)	30	cat_med_CKD34	0.8264	0.881	0.0545	0.6682	0.9477	False
GO_BP	Inorganic Cation Transmembrane Transport (GO:0098662)	30	mouse_5D	0.3992	0.9423	0.5431	-0.11	0.7222	False
GO_BP	Inorganic Cation Transmembrane Transport (GO:0098662)	30	mouse_2W	0.5183	0.959	0.4407	0.112	0.7656	False
GO_BP	Inorganic Cation Transmembrane Transport (GO:0098662)	30	mouse_3W	0.4973	0.9325	0.4351	0.0825	0.7801	False
GO_BP	Inorganic Cation Transmembrane Transport (GO:0098662)	30	IRI_2h	0.0939	0.6802	0.5863	-0.1979	0.5625	False
GO_BP	Inorganic Cation Transmembrane Transport (GO:0098662)	30	IRI_4h	0.6322	0.8814	0.2492	-0.1049	0.68	False
GO_BP	Inorganic Cation Transmembrane Transport (GO:0098662)	30	IRI_24h	0.4682	0.9591	0.4909	0.1401	0.7889	False
GO_BP	Inorganic Cation Transmembrane Transport (GO:0098662)	30	IRI_48h	0.5373	0.9443	0.4069	0.1794	0.776	False
GO_BP	Inorganic Cation Transmembrane Transport (GO:0098662)	30	IRI_72h	0.5872	0.9052	0.318	0.2199	0.8135	False
GO_BP	Inorganic Cation Transmembrane Transport (GO:0098662)	30	IRI_7d	0.6546	0.9526	0.298	0.1642	0.8143	False
GO_BP	Inorganic Cation Transmembrane Transport (GO:0098662)	30	IRI_14d	0.5716	0.9144	0.3428	0.1012	0.781	False
GO_BP	Inorganic Cation Transmembrane Transport (GO:0098662)	30	IRI_28d	0.6948	0.907	0.2122	0.0234	0.7997	False
GO_BP	Inorganic Cation Transmembrane Transport (GO:0098662)	30	IRI_12mo	0.5714	0.8534	0.2821	-0.0106	0.7887	False
GO_BP	Intracellular Protein Transport (GO:0006886)	87	cat_CKD12	0.8563	0.7639	-0.0923	0.8359	0.95	False
